,MSFT_Open,MSFT_Close,MSFT_Volume,AAPL_Open,AAPL_Close,AAPL_Volume,GOOGL_Open,GOOGL_Close,GOOGL_Volume,MSFT_SO_K,MSFT_SO_D,MSFT_SO_B/S_Decision,AAPL_SO_K,AAPL_SO_D,AAPL_SO_B/S_Decision,GOOGL_SO_K,GOOGL_SO_D,GOOGL_SO_B/S_Decision,MSFT_MACD,MSFT_signal_MACD,MSFT_signal_MACD_diff,MSFT_MACD_B/S_Decision,AAPL_MACD,AAPL_signal_MACD,AAPL_signal_MACD_diff,AAPL_MACD_B/S_Decision,GOOGL_MACD,GOOGL_signal_MACD,GOOGL_signal_MACD_diff,GOOGL_MACD_B/S_Decision,MSFT_Final_BorS_Decision,AAPL_Final_BorS_Decision,GOOGL_Final_BorS_Decision,Cash Balance,MSFT_owned_shares,AAPL_owned_shares,GOOGL_owned_shares,Portfolio Value,NS Portfolio Value,SP_500_Value_per_unit,SP_500_Total_Value,Strategy_Portfolio_DReturns,NS_Portfolio_DReturns,SP_500_DReturns,Maximum Value,Drawdown,Drawdown (%),Maximum Drawdown
2015-02-17,38.239070268503625,37.89990234375,33695700,28.60648656561836,28.682777404785156,252609600,27.558000564575195,27.250499725341797,39174000,51.4770703712174,40.79690583745612,NA,100.0,100.0,Sell,85.08002346935565,94.25087159358348,Sell,-0.6049049267375537,-0.8375900211999262,0.2326850944623725,NA,0.9706324987718951,0.7411508326099655,0.22948166616192955,NA,0.315961230612416,0.20612652083670482,0.10983470977571116,NA,NA,NA,NA,0.0,8273,13389,12517,1038674.1038246155,1038674.1038246155,2100.340087890625,1020765.2827148438,-0.0013958757767256191,-0.0013958757767256191,0.0015975744623728527,1040125.9904994965,-1451.8866748809814,-0.0013958757767256122,-56773.860778808594
2015-02-18,37.94338687549532,37.85641860961914,27111700,28.637897429382996,28.882474899291992,179566800,27.19099998474121,27.13249969482422,31164000,50.73434886604494,44.45410067104911,NA,100.0,100.0,Sell,79.35464824655409,90.91931034412445,Sell,-0.5089982401295501,-0.771871664985851,0.26287342485630094,NA,1.0185235140908304,0.7966253689061386,0.22189814518469186,NA,0.3138249946370415,0.22766621559677216,0.08615877904026933,NA,NA,NA,NA,0.0,8273,13389,12517,1039511.1062641144,1039511.1062641144,2099.679931640625,1020444.4467773438,0.0008058374002171131,0.0008058374002171131,-0.0003143092177338991,1040125.9904994965,-614.8842353820801,-0.0005911632254154097,-56773.860778808594
2015-02-19,37.55203429179804,37.830326080322266,27603400,28.828624884296296,28.8218936920166,149449600,27.12350082397461,27.322500228881836,30834000,50.28867686890662,48.671148146193445,NA,98.65065281605384,99.73013056321078,Sell,87.83887070021788,90.45470848322552,Sell,-0.43013857928223587,-0.703525047845128,0.27338646856289217,NA,1.039605170366137,0.8452213291981383,0.19438384116799878,NA,0.32373169002689295,0.24687931048279632,0.07685237954409663,NA,NA,NA,NA,0.0,8273,13389,12517,1040862.3576698303,1040862.3576698303,2097.449951171875,1019360.6762695312,0.0012998912638577664,0.0012998912638577664,-0.0010620573331896477,1040862.3576698303,0.0,0.0,-56773.860778808594
2015-02-20,37.839014415389805,38.14339828491211,29721100,28.860035789707986,29.057493209838867,195793600,27.378999710083008,27.09000015258789,38234000,55.63608926731914,51.86324124733427,NA,100.0,99.73013056321076,Sell,75.83267341945702,85.62124316711693,Sell,-0.3384776596849264,-0.6305155702130878,0.2920379105281614,NA,1.0630690486945369,0.8887908730974181,0.17427817559711878,NA,0.3092570812971793,0.2593548646456729,0.049902216651506404,NA,NA,NA,NA,0.0,8273,13389,12517,1043696.6425075531,1043696.6425075531,2110.300048828125,1025605.8237304688,0.0027230159846185487,0.0027230159846185487,0.006126533626735764,1043696.6425075531,0.0,0.0,-56773.860778808594
2015-02-23,38.00424681454378,38.39559555053711,32518800,29.174180162586953,29.842838287353516,283896400,26.950000762939453,26.75,32906000,59.94373065252505,53.61598320520263,NA,100.0,99.73013056321076,Sell,58.275221514374294,77.27628746999179,Sell,-0.24268795323050796,-0.5529500468165719,0.31026209358606394,NA,1.1319862923296995,0.9374299569438744,0.19455633538582506,NA,0.26726975936464115,0.2609378435894666,0.006331915775174557,NA,NA,NA,NA,0.0,8273,13389,12517,1052042.2738189697,1052042.2738189697,2109.659912109375,1025294.7172851562,0.007996223204633113,0.007996223204633113,-0.0003033391953459752,1052042.2738189697,0.0,0.0,-56773.860778808594
2015-02-24,38.39559906341069,38.34341812133789,25271700,29.829374321243158,29.656599044799805,276912400,26.577499389648438,26.9325008392334,28406000,60.571176136033266,55.4348043581658,NA,96.582785804928,99.04668772419636,Sell,67.69948113040292,73.80017900220125,NA,-0.16903566528091574,-0.4761671705094407,0.30713150522852495,NA,1.1582244633805452,0.9815888582312087,0.17663560514933652,NA,0.2458863716997648,0.2579275492115262,-0.012041177511761425,Sell,NA,NA,NA,0.0,8273,13389,12517,1051401.4157333374,1051401.4157333374,2115.47998046875,1028123.2705078125,-0.0006091562112860993,-0.0006091562112860993,0.002758770892866691,1052042.2738189697,-640.8580856323242,-0.0006091562112860494,-56773.860778808594
2015-02-25,38.22166717190729,38.25645446777344,29759800,29.51972156544721,28.898181915283203,298846800,26.922000885009766,27.366500854492188,40836000,96.03529592072984,64.49499376910278,NA,82.6669550421259,95.58007873262154,Sell,90.11104282151595,75.95145791719362,Sell,-0.1163418204163662,-0.40420210049082583,0.28786028007445963,NA,1.1050817840614435,1.0062874433972557,0.0987943406641878,NA,0.2609519652399541,0.2585324324172118,0.0024195328227423207,Buy,NA,NA,NA,0.0,8273,13389,12517,1045959.8966712952,1045959.8966712952,2113.860107421875,1027336.0122070312,-0.0051754914732037305,-0.0051754914732037305,-0.0007657236475081541,1052042.2738189697,-6082.377147674561,-0.005781495001712437,-56773.860778808594
2015-02-26,38.25645710821771,38.31733322143555,28957300,28.89817582722952,29.263919830322266,365150000,27.28700065612793,27.964500427246094,54032000,97.76998303247959,73.99125500181738,NA,85.77959020744501,93.00586621089978,Sell,100.0,78.38368377715003,Sell,-0.06887521152190601,-0.33713672269704187,0.26826151117513586,NA,1.0800279312753887,1.0210355409728824,0.05899239030250625,NA,0.3174853509940867,0.2703230161325868,0.0471623348614999,NA,NA,NA,NA,0.0,8273,13389,12517,1058845.5721969604,1058845.5721969604,2110.739990234375,1025819.6352539062,0.012319473783529489,0.012319473783529489,-0.001476028227480719,1058845.5721969604,0.0,0.0,-56773.860778808594
2015-02-27,38.3782047014223,38.13469696044922,33807700,29.169689579991342,28.824142456054688,248059200,27.907499313354492,28.131500244140625,68328000,92.56592169723031,81.37722148779962,Sell,72.14822988544108,87.435512187988,Sell,100.0,83.21714909325863,Sell,-0.04547064461465311,-0.2788035070805641,0.233332862465911,NA,1.013008877939896,1.0194302083662852,-0.006421330426389149,Sell,0.3714817457275821,0.29055476205158587,0.08092698367599621,NA,NA,Sell,NA,0.0,8273,13389,12517,1053536.7798538208,1053536.7798538208,2104.5,1022787.0,-0.005013755057902025,-0.005013755057902025,-0.0029563045487578377,1058845.5721969604,-5308.792343139648,-0.005013755057902001,-56773.860778808594
2015-03-02,37.97818063137151,38.16081237792969,31924000,29.001398035317084,28.965496063232422,192386800,28.350000381469727,28.750999450683594,50406000,93.310057793918,88.0504869160782,Sell,76.01292438110654,82.6380970642093,Sell,100.0,91.56210479038377,Sell,-0.024532268069329177,-0.22794925927831713,0.20341699120898796,NA,0.9602328831306544,1.007590743319159,-0.04735786018850474,NA,0.45897194331164215,0.3242381983035971,0.13473374500804502,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1067545.5780410767,1063399.6877174377,2117.389892578125,1029051.4877929688,0.01329692370986768,0.00936171195179858,0.006124919257840311,1067545.5780410767,0.0,0.0,-56773.860778808594
2015-03-03,37.882511586001094,37.63900375366211,31748600,28.936327674646527,29.026079177856445,151265200,28.8174991607666,28.93950080871582,50526000,72.48367772206761,90.43298723328506,Sell,75.46547570278996,78.4146350437817,Sell,100.0,98.0222085643032,Sell,-0.049473746295113585,-0.19225415668167645,0.14278041038656286,NA,0.9127741854224176,0.9886274317398108,-0.07585324631739321,NA,0.5373250902839253,0.3668555766996628,0.1704695135842625,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1064211.4984035492,1062253.3837890625,2107.780029296875,1024381.0942382812,-0.0031231262684310312,-0.0010779615055518388,-0.0045385421527393,1067545.5780410767,-3334.079637527466,-0.0031231262684310217,-56773.860778808594
2015-03-04,37.40417658158916,37.447662353515625,25748700,28.967745616995764,28.84208869934082,126665200,28.848499298095703,28.916500091552734,37964000,61.67306232995453,83.56054051513001,Sell,69.89813071350956,75.86087017805843,Sell,99.12694200922796,99.82538840184559,Sell,-0.08371468854871011,-0.1705462630550832,0.08683157450637308,NA,0.8505121569042053,0.9610043767726898,-0.11049221986848445,NA,0.5907547055992417,0.4116354024795786,0.17911930311966312,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1061204.9848747253,1057919.0678920746,2098.530029296875,1019885.5942382812,-0.0028251090439579407,-0.00408030321497066,-0.00438850348301556,1067545.5780410767,-6340.593166351318,-0.005939412140122552,-56773.860778808594
2015-03-05,37.45637404054809,37.49116134643555,23193500,28.851059900214707,28.364151000976562,226068400,28.981000900268555,29.071500778198242,35918000,60.08740328738713,76.02402456611154,Sell,53.16253113655134,69.3374583638797,NA,100.0,99.82538840184559,Sell,-0.10611761892987204,-0.15766053423004098,0.05154291530016894,NA,0.7539128348975837,0.9195860683976687,-0.165673233500085,NA,0.6382479951017785,0.4569579210040186,0.18129007409775993,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1064788.8071918488,1053819.9708118439,2101.0400390625,1021105.458984375,0.0033771254076293555,-0.003874679268611958,0.0011960799848387271,1067545.5780410767,-2756.7708492279053,-0.002582344872137938,-56773.860778808594
2015-03-06,37.39548495103752,36.83890151977539,36248800,28.810672894802114,28.40678596496582,291368400,29.100000381469727,28.645000457763672,37592000,14.326383479909389,60.37611692264733,NA,54.512995035672226,65.81041139392593,NA,83.64332471887181,96.55405334561995,Sell,-0.17449257769222015,-0.16102694292247682,-0.013465634769743329,Sell,0.6730390858955566,0.8702766718972463,-0.19723758600168972,NA,0.6341615382944319,0.4923986444621013,0.1417628938323306,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1047799.1307067871,1043656.160287857,2071.260009765625,1006632.3647460938,-0.01595591198020596,-0.009644731363514403,-0.014173946589881803,1067545.5780410767,-19746.44733428955,-0.01849705318486154,-56773.860778808594
2015-03-09,36.69105665200326,37.26503372192383,32108000,28.711947445667747,28.5279541015625,354114000,28.54599952697754,28.704999923706055,23478000,37.778832164293945,49.26987179672252,NA,58.35099978310896,62.27802647432641,NA,85.94435881999676,93.74292510961929,Sell,-0.19208073065153286,-0.16723770046828804,-0.024843030183244824,NA,0.6116723351991631,0.8185558045576298,-0.2068834693584667,NA,0.6285192684117789,0.5196227692520369,0.10889649915974198,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1054664.7998905182,1049554.8854923248,2079.429931640625,1010602.9467773438,0.006552466959101055,0.005651981398587136,0.0039444211911976446,1067545.5780410767,-12880.778150558472,-0.01206578755559498,-56773.860778808594
2015-03-10,36.8302097964871,36.551918029785156,39159700,28.36416039361206,27.937833786010742,275426400,28.423999786376953,27.99250030517578,40080000,0.0,34.773136252308994,NA,36.06945000080011,54.39882133392844,NA,58.619350279902946,85.46679516559989,Sell,-0.260558390255774,-0.18590183842578523,-0.07465655182998876,NA,0.5095472223280701,0.7567540881117178,-0.2472068657836477,NA,0.5600984974424783,0.5277179148901252,0.0323805825523531,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1031322.1912384033,1026835.8007411957,2044.1600341796875,993461.7766113281,-0.02213272753062201,-0.021646399883577416,-0.01696133008584244,1067545.5780410767,-36223.38680267334,-0.033931466297806676,-56773.860778808594
2015-03-11,36.795428380878874,36.50843811035156,32215300,27.99167606688103,27.428476333618164,275756000,27.989999771118164,27.784500122070312,40524000,0.0,22.438523786318093,Buy,2.003711379473455,40.81993746712122,NA,44.561696114235474,74.5537459866014,NA,-0.3147081354816592,-0.21166309783696002,-0.10304503764469919,NA,0.38309536023161783,0.6820223425356979,-0.2989269823040801,NA,0.48351698424224665,0.5188777287605495,-0.035360744518302845,Sell,NA,NA,NA,14.456294984614942,13385,0,19365,1026712.2889709473,1017052.7661457062,2040.239990234375,991556.6352539062,-0.00446989535047293,-0.009527360254120376,-0.0019176795748703235,1067545.5780410767,-40833.289070129395,-0.03824969154484027,-56773.860778808594
2015-03-12,35.94316154641159,35.67356491088867,59992500,27.444186319180496,27.92436408996582,193450800,27.923999786376953,28.058500289916992,35602000,0.0,10.421043128840667,Buy,20.539080960104155,34.29524743183178,NA,56.36441315055437,65.82662861671227,NA,-0.420146303516276,-0.25335973897282327,-0.16678656454345275,NA,0.31921562707003304,0.6094609994425649,-0.2902453723725319,NA,0.4398646213723758,0.5030751072829148,-0.06321048591053902,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1020843.5244464874,1020214.9614372253,2065.949951171875,1004051.6762695312,-0.005716075075269611,0.003109175253023233,0.012601439566208406,1067545.5780410767,-46702.05359458923,-0.04374712851163367,-56773.860778808594
2015-03-13,35.39527007026475,35.98664093017578,58007700,27.913144550595916,27.731393814086914,207309200,27.96150016784668,27.649999618530273,35428000,11.50156117741366,9.856078668341521,Buy,12.546481690539183,25.90194476280517,NA,38.768008478927975,56.851565368723506,NA,-0.4729918375772968,-0.297286158693718,-0.1757056788835788,NA,0.2501359779181094,0.5375959951376739,-0.2874600172195645,NA,0.3680644017896597,0.4760729661842638,-0.1080085643946041,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1017123.4314632416,1015108.1574172974,2053.39990234375,997952.3525390625,-0.0036441363383902248,-0.005005615691749732,-0.006074710968194674,1067545.5780410767,-50422.14657783508,-0.047231844349314475,-56773.860778808594
2015-03-16,36.06491107614367,36.14318084716797,35273500,27.79646734947804,28.036556243896484,143497200,27.846500396728516,28.082000732421875,36856000,17.25241183692002,5.750794602866736,Buy,25.185946512184582,19.268934108620293,Buy,57.37670841771866,51.138035288267886,NA,-0.4965172986618782,-0.33713238668735007,-0.15938491197452814,NA,0.2175066349158783,0.47357812309331476,-0.25607148817743647,NA,0.34207782970008793,0.44927393888742867,-0.10719610918734074,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1027584.4198226929,1025896.3898658752,2081.18994140625,1011458.3115234375,0.010284875990323128,0.01062766796793957,0.013533671171787054,1067545.5780410767,-39961.15821838379,-0.037432742020918355,-56773.860778808594
2015-03-17,35.97794804655186,36.26493835449219,31673400,28.24971858056646,28.50551414489746,204092400,27.914499282836914,27.88050079345703,28892000,21.72545139609061,10.095884882084857,Buy,44.60962489957111,20.976969088374496,Buy,48.69698102511225,49.15356143730974,NA,-0.4995777613357646,-0.369621461617033,-0.12995629971873157,NA,0.22687337384109085,0.42423717324287,-0.19736379940177917,NA,0.30174558772160154,0.41976826865426325,-0.11802268093266172,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1025312.0977401733,1030660.3923244476,2074.280029296875,1008100.0942382812,-0.0022113239931290662,0.0046437461966264415,-0.003320173700583018,1067545.5780410767,-42233.48030090332,-0.03956129009348796,-56773.860778808594
2015-03-18,36.030120347582,36.96065902709961,44194800,28.496535802389957,28.826377868652344,261083600,27.886499404907227,28.308000564575195,35324000,47.28433609318856,19.552752100722568,Buy,57.89941863818028,32.15611054011586,NA,67.11178299859917,53.663578814182486,NA,-0.4407832808712868,-0.3838538254678838,-0.056929455403402995,NA,0.25722250197273056,0.3908342389888422,-0.13361173701611162,NA,0.30081010252598617,0.39597663542860784,-0.09516653290262167,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1042902.8520107269,1046063.148481369,2099.5,1020357.0,0.017156487580049395,0.014944550379183186,0.012158421402569175,1067545.5780410767,-24642.72603034973,-0.0230835352955783,-56773.860778808594
2015-03-19,36.751945886834854,36.778038024902344,33879100,28.889209990407906,28.608732223510742,183238000,28.22599983215332,28.183500289916992,24660000,40.575337320828964,27.66781956488836,NA,48.88479492756085,37.8252533336072,NA,61.74886105485423,54.740468395042456,NA,-0.40426411508867943,-0.387935883392043,-0.01632823169663644,NA,0.2607069525834014,0.36480878170775405,-0.10410182912435267,NA,0.2867174913313164,0.3741248066091496,-0.08740731527783319,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1038047.5220775604,1040079.8974494934,2089.27001953125,1015385.2294921875,-0.004655591768500167,-0.005719779958372362,-0.004872579408787825,1067545.5780410767,-29498.055963516235,-0.027631659547168504,-56773.860778808594
2015-03-20,37.0128383228327,37.29113006591797,71904500,28.777021338822376,28.249723434448242,274780400,28.335500717163086,28.247499465942383,44320000,59.42494296236917,37.25249592187946,NA,34.01507796125993,42.118972587751344,NA,64.50566288866888,59.88799927699064,NA,-0.33011481537640464,-0.37637166978891534,0.046256854412510706,Buy,0.23182703809294836,0.3382124329847929,-0.10638539489184456,NA,0.27751418331095223,0.35480268194951015,-0.07728849863855791,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1046154.6030902863,1040319.0169143677,2108.10009765625,1024536.6474609375,0.007809932435944855,0.00022990490005692088,0.00901275466979845,1067545.5780410767,-21390.974950790405,-0.020037528505379966,-56773.860778808594
2015-03-23,37.29112869437723,37.27373504638672,26246100,28.523469446090044,28.543663024902344,150838800,28.299999237060547,28.26849937438965,30234000,58.78589727060222,45.5591930086159,NA,46.18970612748564,46.319724510811554,NA,65.41024619290383,61.49470683202767,NA,-0.2696462793778096,-0.3550265917066942,0.0853803123288846,NA,0.2300065933506943,0.31657126505797323,-0.08656467170727894,NA,0.2688162659254232,0.33760539874469275,-0.06878913281926957,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1046328.4339809418,1044373.52094841,2104.419921875,1022748.08203125,0.00016616176054862208,0.0038973660657173337,-0.0017457310425351702,1067545.5780410767,-21217.144060134888,-0.01987469621584485,-56773.860778808594
2015-03-24,37.2041707978861,37.30853271484375,25513300,28.548151394571473,28.426984786987305,131369200,28.427000045776367,28.87700080871582,79156000,61.238115921735826,53.46172591374496,NA,44.81388966407517,46.360577463712374,NA,90.90696703915995,69.9367040348372,NA,-0.2164218713039645,-0.3273056476261483,0.11088377632218377,NA,0.21665149551837715,0.29658731115005404,-0.0799358156316769,NA,0.30747965001776123,0.33158024899930644,-0.024100598981545207,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1058577.8310489655,1050715.8095855713,2091.5,1016469.0,0.011707028759047278,0.006072816391784475,-0.006139421956948832,1067545.5780410767,-8967.746992111206,-0.008400341096973893,-56773.860778808594
2015-03-25,37.32592007657159,36.05621337890625,43469900,28.393323233183438,27.684274673461914,206620800,28.87849998474121,28.350000381469727,53070000,14.473600674123583,46.899578829931954,NA,13.936595722128523,37.568012880502025,NA,57.68325929538847,68.05099929419507,NA,-0.27215560834306984,-0.3162756397695326,0.04412003142646276,NA,0.1444716064452365,0.26616417020909056,-0.12169256376385407,NA,0.2922275134434926,0.3237097018881437,-0.03148218844465106,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1031610.1734638214,1023814.7616615295,2061.050048828125,1001670.3237304688,-0.02547536590523647,-0.025602591755664372,-0.014558905652342857,1067545.5780410767,-35935.40457725525,-0.03366170523903621,-56773.860778808594
2015-03-26,35.847493191993074,35.83879470825195,37495600,27.545156472020743,27.877241134643555,190291600,28.232500076293945,28.18199920654297,49842000,6.249783564774734,40.034468078721105,NA,24.44993822099322,32.6810415391885,NA,37.42519549804368,63.186266182832966,NA,-0.33006409276102033,-0.31903333036783016,-0.011030762393190174,Sell,0.10166734716372972,0.2332648056000184,-0.13159745843628867,NA,0.2635458025897961,0.3116769220284742,-0.048131119438678094,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1025446.681804657,1022496.8142414093,2056.14990234375,999288.8525390625,-0.0059746324897799186,-0.0012872908942838102,-0.002377499996742527,1067545.5780410767,-42098.89623641968,-0.039435221411033575,-56773.860778808594
2015-03-27,35.76052858868098,35.63008117675781,34401400,27.951291948131736,27.655107498168945,158184800,28.09149932861328,27.877500534057617,34552000,0.0,28.149479486247277,NA,14.18570111890583,28.71516617071768,NA,16.004272242766437,53.48598805365248,NA,-0.3883220862816188,-0.3328910815505879,-0.05543100473103091,NA,0.049252582171256165,0.19646236091426594,-0.14720977874300978,NA,0.21378051334559345,0.29209764029189805,-0.0783171269463046,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1016756.4343929291,1013984.5700531006,2061.02001953125,1001655.7294921875,-0.008474597037492204,-0.008324959129211496,0.0023685613495147972,1067545.5780410767,-50789.14364814758,-0.04757562083798293,-56773.860778808594
2015-03-30,35.74312825964767,35.621376037597656,35049700,27.834610332445305,28.35517692565918,188398800,28.012500762939453,28.05699920654297,24788000,0.0,16.39230003212683,Buy,58.00569242744782,31.078363430710112,NA,28.631674708430165,46.130273756757745,NA,-0.4302349175338165,-0.35235984874723364,-0.07787506878658285,NA,0.06347159433111926,0.16986420759763662,-0.10639261326651736,NA,0.1866733516192447,0.2710127825573674,-0.08433943093812268,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1020115.9078979492,1025532.5668849945,2086.239990234375,1013912.6352539062,0.003304108428904051,0.011388730334712216,0.012236645187396533,1067545.5780410767,-47429.67014312744,-0.044428707418899975,-56773.860778808594
2015-03-31,35.46484367149553,35.3604850769043,34887200,28.292345779970013,27.919872283935547,168362400,27.89699935913086,27.735000610351562,34932000,0.0,4.144676847779664,Buy,30.758329711892497,28.267251440273576,NA,5.979663909746188,29.144813130874986,NA,-0.47898145834189165,-0.3776841706661653,-0.10129728767572638,NA,0.03916336640626383,0.14372403935936207,-0.10456067295309823,NA,0.13762171750362384,0.2443345695466187,-0.10671285204299485,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1010388.379573822,1013515.4656906128,2067.889892578125,1004994.4877929688,-0.0095357088825051,-0.011717912802011843,-0.008795775050879251,1067545.5780410767,-57157.19846725464,-0.05354075708143242,-57157.19846725464
2015-04-01,35.308304407861336,35.41266632080078,36865300,28.007389607408875,27.879491806030273,162485600,27.741500854492188,27.47450065612793,38902000,2.449046091265863,1.7397659312081195,Buy,31.905173111692797,31.86096691818643,NA,0.0,17.608161271797293,Buy,-0.5075521080847665,-0.4036577581498855,-0.10389434993488095,NA,0.01645091761336559,0.11826941501016278,-0.10181849739679719,NA,0.076841988244162,0.21083605328612737,-0.13399406504196537,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1006042.2439098358,1010145.8289756775,2059.68994140625,1001009.3115234375,-0.004301450562821607,-0.003324701821534881,-0.003965371271123064,1067545.5780410767,-61503.334131240845,-0.05761190472457218,-61503.334131240845
2015-04-02,35.36047812371547,35.03870391845703,37487500,28.054504461075258,28.11957550048828,128880400,27.370500564575195,27.065500259399414,47760000,0.0,0.4898092182531726,Buy,49.43832949244307,36.8586451724764,NA,0.0,10.123122172188557,Buy,-0.5539842092602072,-0.43372304837194986,-0.12026116088825733,NA,0.01762076478237873,0.09813968496460597,-0.08051892018222724,NA,-0.004279962205202992,0.1678128501878613,-0.1720928123930643,NA,NA,NA,NA,14.456294984614942,13385,0,19365,993116.464471817,1005147.0606403351,2066.9599609375,1004542.541015625,-0.012848147795250231,-0.004948561080939551,0.0035296669586522,1067545.5780410767,-74429.11356925964,-0.06971984625315528,-74429.11356925964
2015-04-06,35.08218859747756,36.13447952270508,39223700,27.928847520453388,28.5750675201416,148776000,26.941999435424805,27.197500228881836,33718000,48.275694007952644,10.144948019843701,Buy,82.02231400335378,50.425967749365995,NA,7.286775018215358,8.379622727278342,Buy,-0.49663712683074834,-0.4463058640637096,-0.050331262767038754,NA,0.05467205100072903,0.08944615817183059,-0.03477410717110156,NA,-0.057258359297073014,0.12279860829087444,-0.18005696758794745,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1010339.6003437042,1021963.238483429,2080.6201171875,1011181.376953125,0.017342513680958183,0.016730067172838314,0.0066088151237357895,1067545.5780410767,-57205.97769737244,-0.05358644995967683,-74429.11356925964
2015-04-07,36.186659099310134,36.11708450317383,28809400,28.64014113853185,28.274398803710938,140049200,27.249500274658203,27.243000030517578,27318000,47.50933578926493,19.646815177696688,Buy,60.513737834338244,50.92757683074408,NA,9.79849391628095,4.612986568848499,Buy,-0.4474350310229127,-0.44653169745555027,-0.000903333567362441,NA,0.05909282435111507,0.08337549140768749,-0.02428266705657242,NA,-0.09448351974515035,0.07934218268366948,-0.17382570242881984,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1010987.8716659546,1018363.1970596313,2076.330078125,1009096.41796875,0.0006416370515713865,-0.003522672135584881,-0.0020619040578628844,1067545.5780410767,-56557.70637512207,-0.05297919595986174,-74429.11356925964
2015-04-08,36.05620682170124,36.021419525146484,24753400,28.238501024775847,28.182405471801758,149316800,27.299999237060547,27.441999435424805,28386000,43.294701708508256,28.30575551939834,NA,53.93292154623464,55.562495197612506,NA,20.78382897358036,7.573819581615334,Buy,-0.41141880000730424,-0.4395091179659011,0.028090317958596844,Buy,0.05454447130409079,0.07760928738696815,-0.02306481608287736,NA,-0.10669719982161396,0.042134306182612796,-0.14883150600422676,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1013561.019411087,1018830.9375267029,2081.89990234375,1011803.3525390625,0.002545181616167458,0.00045930613794964437,0.002682533127767339,1067545.5780410767,-53984.558629989624,-0.050568856019290655,-74429.11356925964
2015-04-09,35.87357878844367,36.07360076904297,25723900,28.238502622962336,28.39781379699707,129936000,27.460500717163086,27.400999069213867,32366000,45.593608303558526,36.934667961856874,NA,69.34232770230166,63.04992611573427,NA,18.520491751496188,11.277917931914569,Buy,-0.37434981551037083,-0.42647725747479504,0.052127441964424204,NA,0.0675429275215258,0.07559601541387968,-0.008053087892353886,NA,-0.11832108436761501,0.010043228072567233,-0.12836431244018226,NA,NA,NA,NA,14.456294984614942,13385,0,19365,1013465.4932689667,1021633.5334396362,2091.179931640625,1016313.4467773438,-9.424804258539865e-05,0.002750795848167842,0.004457481018385057,1067545.5780410767,-54080.084772109985,-0.05065833804618046,-74429.11356925964
