,META_Open,META_Close,META_Volume,AAPL_Open,AAPL_Close,AAPL_Volume,AMZN_Open,AMZN_Close,AMZN_Volume,NFLX_Open,NFLX_Close,NFLX_Volume,GOOGL_Open,GOOGL_Close,GOOGL_Volume,META_SO_K,META_SO_D,META_SO_B/S_Decision,AAPL_SO_K,AAPL_SO_D,AAPL_SO_B/S_Decision,AMZN_SO_K,AMZN_SO_D,AMZN_SO_B/S_Decision,NFLX_SO_K,NFLX_SO_D,NFLX_SO_B/S_Decision,GOOGL_SO_K,GOOGL_SO_D,GOOGL_SO_B/S_Decision,META_MACD,META_signal_MACD,META_signal_MACD_diff,META_MACD_B/S_Decision,AAPL_MACD,AAPL_signal_MACD,AAPL_signal_MACD_diff,AAPL_MACD_B/S_Decision,AMZN_MACD,AMZN_signal_MACD,AMZN_signal_MACD_diff,AMZN_MACD_B/S_Decision,NFLX_MACD,NFLX_signal_MACD,NFLX_signal_MACD_diff,NFLX_MACD_B/S_Decision,GOOGL_MACD,GOOGL_signal_MACD,GOOGL_signal_MACD_diff,GOOGL_MACD_B/S_Decision,META_Final_BorS_Decision,AAPL_Final_BorS_Decision,AMZN_Final_BorS_Decision,NFLX_Final_BorS_Decision,GOOGL_Final_BorS_Decision,Cash Balance,META_owned_shares,AAPL_owned_shares,AMZN_owned_shares,NFLX_owned_shares,GOOGL_owned_shares,Portfolio Value,NS Portfolio Value,SP_500,SP_500_Value,Strategy_Portfolio_DReturns,NS_Portfolio_DReturns,SP_500_DReturns
2015-02-02,76.0293304702848,74.91051483154297,41955300,26.384195660662286,26.513824462890625,250956400,17.502500534057617,18.223499298095703,204638000,62.842857360839844,63.0099983215332,12990600,26.715999603271484,26.610000610351562,75378000,21.363466729155274,40.48551707607674,NA,97.90861442235041,84.76112294877578,Sell,100.0,88.41980253248452,Sell,90.32065153911476,92.97324109062325,Sell,78.28026690143479,58.49856045902153,NA,-0.2961041131203501,-0.17500712192809462,-0.1210969911922555,NA,0.3255999640433771,0.07022878519943306,0.25537117884394406,NA,0.40538620919765656,0.04882861311978876,0.3565575960778678,NA,4.257609587978969,3.1325344346669937,1.1250751533119754,NA,0.07314063074786148,-0.04026131597252941,0.11340194672039089,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510,1093318.9657974243,1093318.9657974243,2020.8499755859375,982133.0881347656,0.003879092134658757,0.003879092134658757,0.01296246371066978
2015-02-03,75.11030711574861,75.32008361816406,26957700,26.484764207022348,26.51828956604004,207662800,18.01449966430664,18.177499771118164,124252000,63.31999969482422,65.27428436279297,16440200,26.496999740600586,26.665000915527344,47062000,32.68756715173101,41.88187303444506,NA,98.06336294113409,96.49880980474981,Sell,98.8132215300127,92.61641652934522,Sell,100.0,92.97324109062326,Sell,80.73071575948958,63.8939838404302,NA,-0.36084981535604754,-0.2121756606136852,-0.14867415474236234,NA,0.38576187623054636,0.13333540340565572,0.2524264728248906,NA,0.5496914980166494,0.1490011900991609,0.4006903079174885,NA,4.398484800186843,3.3857245077709637,1.0127602924158792,NA,0.10559723089981787,-0.011089606598059954,0.11668683749787782,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510,1103436.1959514618,1103436.1959514618,2050.030029296875,996314.5942382812,0.009253685768323194,0.009253685768323194,0.014439495293299576
2015-02-04,75.01040664947497,75.54983520507812,20277400,26.484764382455506,26.7216739654541,280598800,17.91900062561035,18.237499237060547,83398000,65.04142761230469,64.10143280029297,12450900,26.656999588012695,26.30500030517578,33896000,38.2564682951366,42.19648070490176,NA,100.0,96.49880980474981,Sell,100.0,99.28307819772004,Sell,94.05463020115435,93.51462553482165,Sell,64.69147594589909,69.98443188268845,NA,-0.389136494614732,-0.24756782741389458,-0.1415686672008374,NA,0.44472552731357595,0.19561342818723979,0.24911209912633617,NA,0.6612731888415571,0.25145558984764016,0.4098175989939169,NA,4.365171126131052,3.5816138314429815,0.7835572946880709,NA,0.10110480647914954,0.011349276017381948,0.0897555304617676,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510,1098947.4688339233,1098947.4688339233,2041.510009765625,992173.8647460938,-0.004067953483860465,-0.004067953483860465,-0.0041560462088314765
2015-02-05,75.6297539357743,75.52986145019531,15062600,26.93034474815658,26.912395477294922,168984800,18.299999237060547,18.694499969482422,144952000,64.54142761230469,64.12999725341797,14248500,26.396499633789062,26.491500854492188,33176000,37.772328586249174,34.47050135003124,NA,100.0,96.49880980474981,Sell,100.0,99.76264430600254,Sell,94.19942792523116,93.88694917487888,Sell,73.00070362451605,77.38029035558532,Sell,-0.4084571668494874,-0.2797456953010132,-0.12871147154847423,NA,0.5010682745218986,0.25670439745417156,0.24436387706772705,NA,0.777614763568895,0.3566874245918912,0.42092733897700385,NA,4.291603775184136,3.7236118201912127,0.5679919549929231,NA,0.1113104459072396,0.031341509995353484,0.07996893591188611,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510,1107793.9185905457,1107793.9185905457,2062.52001953125,1002384.7294921875,0.008049929598554106,0.008049929598554106,0.010291406686777416
2015-02-06,75.59978406320654,74.39106750488281,21211000,26.930345764522436,26.68577003479004,174826400,18.743499755859375,18.714000701904297,77848000,64.25,63.47999954223633,8898400,26.550500869750977,26.694000244140625,42938000,10.169337941722006,28.04983374079881,NA,92.9698450687975,97.7883644864564,Sell,100.0,99.76264430600254,Sell,90.90448687306531,93.89583930771312,Sell,82.02273353025755,75.74517915231941,Sell,-0.509783624587115,-0.32575328115823354,-0.18403034342888147,NA,0.5214228898896032,0.3096480959412579,0.21177479394834525,NA,0.8614594772542361,0.4576418351243602,0.4038176421298759,NA,4.13320670246555,3.8055307966460803,0.3276759058194698,NA,0.13419161960881354,0.0519115319180455,0.08228008769076804,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510,1102197.0434150696,1102197.0434150696,2055.469970703125,998958.4057617188,-0.005052271078177628,-0.005052271078177628,-0.0034181723141418763
2015-02-09,73.97152082550403,74.3611068725586,16194300,26.600508458974105,26.863035202026367,155559200,18.549999237060547,18.527999877929688,54492000,63.198570251464844,63.29571533203125,8173200,26.55299949645996,26.464000701904297,30314000,9.873449539333121,25.751830302834385,NA,98.46879335899249,97.90040027378481,Sell,95.74027739435216,98.91069978487297,Sell,89.97032110751695,93.82577322139356,Sell,71.77547919548864,74.44422161113019,NA,-0.58575097240643,-0.37775281940787286,-0.20799815299855717,NA,0.5455689079784278,0.3568322583486919,0.1887366496297359,NA,0.9024949054113947,0.5466124491817671,0.35588245622962755,NA,3.947303626416499,3.833885362600164,0.1134182638163348,NA,0.13224167404436926,0.06797756034331025,0.06426411370105901,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510,1098687.4505195618,1098687.4505195618,2046.739990234375,994715.6352539062,-0.0031841791959753563,-0.0031841791959753563,-0.004247194360987749
2015-02-10,74.77066220158595,75.11030578613281,15811300,26.964005562230998,27.379112243652344,248034000,18.559499740600586,18.649999618530273,45744000,63.459999084472656,64.8499984741211,15418900,26.607500076293945,27.007999420166016,47430000,28.860659145180158,24.98644870152421,Buy,100.0,98.287727685558,Sell,98.53427067790037,98.8549096144505,Sell,97.84922782282081,93.39561878595772,Sell,96.01245449384923,77.50056935800212,Sell,-0.5788291695021854,-0.4179680894267354,-0.16086108007545002,NA,0.5994379578588855,0.4053533982507307,0.19408455960815485,NA,0.9340925004495411,0.6241084594353219,0.30998404101421917,NA,3.880657949947441,3.84323988006962,0.037418069877821036,NA,0.17260282044017572,0.08890261236268335,0.08370020807749237,NA,NA,NA,NA,NA,NA,0.0,2548,8034,12797,4069,7510,1116713.6114635468,1116713.6114635468,2068.590087890625,1005334.7827148438,0.01640699630769471,0.01640699630769471,0.010675561019232394
2015-02-11,75.010408565396,76.42890930175781,20877400,27.5474063872308,28.02085304260254,294247200,18.561500549316406,18.756999969482422,55730000,64.83000183105469,64.98428344726562,13953100,26.986499786376953,26.899999618530273,38306000,62.27848835523072,29.790852713543035,NA,100.0,98.287727685558,Sell,100.0,98.8549096144505,Sell,98.47551309706748,94.27979536514034,Sell,90.16188000471256,82.5946501697648,Sell,-0.46162201590053087,-0.42669887472149454,-0.03492314117903633,NA,0.6860048503269631,0.4614836886659772,0.2245211616609859,NA,0.9567391627297468,0.6906346000942069,0.26610456263553994,NA,3.794930845728828,3.833578073201462,-0.038647227472633716,Sell,0.1936424487344368,0.10985057963703404,0.08379186909740277,NA,NA,NA,NA,Sell,NA,0.0,2548,8034,12797,4069,7510,1126333.7693367004,1126333.7693367004,2068.530029296875,1005305.5942382812,0.008614704588892463,0.008614704588892463,-2.903358867545336e-05
2015-02-12,76.7785375955525,76.14920806884766,17235000,28.285618713366553,28.3753719329834,297898000,18.7549991607666,18.85849952697754,55822000,65.0585708618164,65.24714660644531,8464400,26.982999801635742,27.300500869750977,48590000,55.189922368204805,33.27437146993417,NA,100.0,98.287727685558,Sell,100.0,98.8549096144505,Sell,99.85734129821023,95.41137803973615,Sell,100.0,87.9945094448616,Sell,-0.3868447487137274,-0.41872804951994114,0.03188330080621371,Buy,0.7742909043385815,0.524045131800498,0.25024577253808344,NA,0.9716760945986955,0.7468428989951046,0.22483319560359094,NA,3.705487801324267,3.8079600188260234,-0.10247221750175628,NA,0.23986855420498543,0.13585417455062432,0.10401437965436111,NA,NA,NA,NA,NA,NA,-23.812911670844187,3410,10374,16326,0,9963,1133913.6613903046,1133845.5397891998,2088.47998046875,1015001.2705078125,0.006729703272652321,0.00666922244276047,0.009644506431775834
2015-02-13,76.37895946910065,75.65972137451172,18621900,28.559367792745668,28.51449203491211,217088800,18.920499801635742,19.09149932861328,69502000,65.42857360839844,66.5857162475586,12968900,27.375499725341797,27.558000564575195,47382000,42.78469019789824,39.79744192116941,NA,100.0,99.69375867179849,Sell,100.0,98.8549096144505,Sell,100.0,97.2304806651231,Sell,100.0,91.5899627388101,Sell,-0.3628974551814679,-0.4075619306522465,0.04466447547077862,NA,0.8457349615746068,0.5883830977553198,0.257351863819287,NA,0.9908924659131344,0.7956528123787105,0.19523965353442385,NA,3.699964045012642,3.7863608240633475,-0.08639677905070542,NA,0.2938933298250994,0.16746200560551935,0.12643132421958006,NA,NA,NA,NA,NA,NA,-23.812911670844187,3410,10374,16326,0,9963,1140057.1679210663,1144078.1796302795,2096.989990234375,1019137.1352539062,0.005417966764091231,0.009024721165267424,0.004074738491730789
2015-02-17,75.22019709753503,75.5198745727539,25254400,28.60648656561836,28.682777404785156,252609600,18.88599967956543,18.771499633789062,73464000,66.51571655273438,67.13714599609375,11170600,27.558000564575195,27.250499725341797,39174000,32.58424314716565,44.33960064273592,NA,100.0,100.0,Sell,93.07284879774463,98.321423895129,Sell,100.0,99.2364164436197,Sell,85.08002346935565,94.25087159358348,Sell,-0.3511556173100274,-0.3962806679838027,0.04512505067377526,NA,0.9054961189821675,0.6518057020006894,0.2536904169814781,NA,0.9691287644679463,0.8303480027965577,0.13878076167138853,NA,3.697460181175714,3.768580695485821,-0.07112051431010702,NA,0.30834124001796326,0.19563785248800813,0.11270338752995512,NA,NA,NA,NA,NA,NA,-23.812911670844187,3410,10374,16326,0,9963,1133038.1368751526,1140913.254890442,2100.340087890625,1020765.2827148438,-0.006156736033433474,-0.0027663535553666962,0.0015975744623728527
2015-02-18,75.85951211868135,76.62869262695312,22426400,28.637899320580157,28.882476806640625,179566800,18.68899917602539,18.668500900268555,53012000,67.02285766601562,67.86571502685547,10316600,27.19099998474121,27.13249969482422,31164000,63.76391537819579,51.32025188933905,NA,100.0,100.0,Sell,90.84319729407898,96.78320921836473,Sell,100.0,99.66657087905554,Sell,79.35464824655409,90.91931034412445,Sell,-0.2495016759953188,-0.36692486958610593,0.11742319359078712,NA,0.9579289311277606,0.7130303478261036,0.24489858330165692,NA,0.9328168057959445,0.8508417633964351,0.08197504239950937,NA,3.711481632974774,3.757160882983612,-0.04567925000883788,NA,0.30673385964324495,0.21785705391905552,0.08887680572418943,NA,NA,NA,NA,NA,NA,-23.812911670844187,3410,10374,16326,0,9963,1136033.696407318,1146103.2006511688,2099.679931640625,1020444.4467773438,0.002643829395210906,0.004548939841377608,-0.0003143092177338991
2015-02-19,76.9083982455629,79.33582305908203,45851200,28.828619160914048,28.821887969970703,149449600,18.67449951171875,18.950000762939453,59076000,67.85713958740234,67.80000305175781,10432100,27.12350082397461,27.322500228881836,30834000,100.0,58.864554218292895,NA,98.65048517704575,99.73009703540916,Sell,96.65408856657241,96.1140269316792,Sell,99.30072399788098,99.83161305921824,Sell,87.83887070021788,90.45470848322552,Sell,0.048938474047801606,-0.28375220085932445,0.33269067490712606,NA,0.9832589031755354,0.7670760588959901,0.21618284427954537,NA,0.9161927040774316,0.8639119515326344,0.05228075254479714,NA,3.674929033003572,3.740714512987604,-0.06578547998403206,NA,0.3171357112443651,0.23771278538411744,0.07942292586024768,NA,NA,NA,NA,NA,NA,-23.812911670844187,3410,10374,16326,0,9963,1151125.204668045,1157276.074005127,2097.449951171875,1019360.6762695312,0.013284384352729495,0.009748575300732254,-0.0010620573331896477
2015-02-20,79.46568773701622,79.81531524658203,36931700,28.86003389532056,29.057491302490234,195793600,18.930999755859375,19.183000564575195,65160000,67.94999694824219,68.31428527832031,9422000,27.378999710083008,27.09000015258789,38234000,100.0,67.82656974465195,NA,100.0,99.73009703540916,Sell,100.0,96.1140269316792,Sell,100.0,99.86014479957619,Sell,75.83267341945702,85.62124316711693,Sell,0.3204514900468638,-0.16291146267808682,0.4833629527249506,NA,1.0106936610415858,0.8157995793251093,0.19489408171647649,NA,0.9113140592252904,0.8733923730711657,0.03792168615412472,NA,3.6454367857661154,3.7216589675433065,-0.07622218177719109,NA,0.30312421326459216,0.2507950709602124,0.05232914230437974,NA,NA,NA,NA,NA,NA,-23.812911670844187,3410,10374,16326,0,9963,1156691.9785003662,1163718.8945407867,2110.300048828125,1025605.8237304688,0.004835941224939466,0.005567228667713087,0.006126533626735764
2015-02-23,79.87524720335146,78.75643157958984,24139100,29.174172704136506,29.842830657958984,283896400,19.172000885009766,19.006999969482422,43540000,68.30000305175781,67.40571594238281,9031400,26.950000762939453,26.75,32906000,80.58593301944065,75.38681830896043,Sell,100.0,99.73009703540916,Sell,95.58619218372155,95.23126536842352,Sell,84.38884220654685,96.73791324088556,Sell,58.275221514374294,77.27628746999179,Sell,0.4450541417955094,-0.041318341783367574,0.48637248357887697,NA,1.0833184066886545,0.8693033447978183,0.2140150618908362,NA,0.8830664802115109,0.8753271944992348,0.007739285712276112,NA,3.5083084195563927,3.678988857945924,-0.17068043838953129,NA,0.2615696176236888,0.2529499802929077,0.008619637330781083,NA,NA,NA,NA,NA,NA,-23.812911670844187,3410,10374,16326,0,9963,1154967.488433838,1158827.6259498596,2109.659912109375,1025294.7172851562,-0.0014908809765967757,-0.004203135837935523,-0.0003033391953459752
2015-02-24,78.41680186271991,78.36685180664062,18897100,29.829368565861405,29.656593322753906,276912400,18.9325008392334,18.929500579833984,38416000,67.37285614013672,67.83999633789062,6075300,26.577499389648438,26.9325008392334,28406000,73.44319577447845,83.55860883442298,Sell,96.58281960603838,99.04666095661683,Sell,93.64263391559881,95.34522239199434,Sell,91.05838458036645,94.94959015695886,Sell,67.69948113040292,73.80017900220125,NA,0.5065278712004044,0.06825090081338683,0.43827697038701763,NA,1.1130160877155717,0.9180458933813691,0.1949701943342026,NA,0.8446894629471444,0.8691996481888168,-0.024510185241672366,Sell,3.3955343930273827,3.622297964962216,-0.22676357193483332,NA,0.2405902194094196,0.2504780281162101,-0.009887808706790513,Sell,NA,NA,Sell,NA,NA,-23.812911670844187,3410,10374,16326,0,9963,1152259.9961185455,1158484.6544799805,2115.47998046875,1028123.2705078125,-0.0023442151769690334,-0.00029596418155630744,0.002758770892866691
2015-02-25,78.41679582105559,79.47566986083984,25593800,29.51972156544721,28.898181915283203,298846800,18.863500595092773,19.26849937438965,63490000,67.80714416503906,68.33285522460938,6854400,26.922000885009766,27.366500854492188,40836000,93.77278309791382,89.5603823783666,Sell,82.66708896421028,95.58007874945888,Sell,100.0,97.17658293317857,Sell,100.0,94.94959015695886,Sell,90.11104282151595,75.95145791719362,Sell,0.6373713743887777,0.182074995528465,0.45529637886031266,NA,1.0630995023091927,0.9470566151669338,0.11604288714225885,NA,0.8320385474145802,0.8617674280339696,-0.029728880619389386,NA,3.3077995040260717,3.5593982727749873,-0.2515987687489156,NA,0.256032683912796,0.2515889592755273,0.0044437246372686645,Buy,NA,NA,NA,NA,NA,-9.060693596387864,4392,12982,0,1135,12823,1152691.7707901,1164819.7961330414,2113.860107421875,1027336.0122070312,0.0003747198314694167,0.005468472653964218,-0.0007657236475081541
2015-02-26,79.79533105015236,80.32477569580078,31111900,28.898181477760595,29.263925552368164,365150000,19.203500747680664,19.239999771118164,53742000,68.62571716308594,69.00428771972656,10852800,27.28700065612793,27.964500427246094,54032000,100.0,89.56038237836658,Sell,85.77991150658079,93.00596401536589,Sell,99.3002796399498,97.70582114785404,Sell,100.0,95.08944535738267,Sell,100.0,78.38368377715003,Sell,0.8003555375174329,0.30573110392625863,0.4946244335911743,NA,1.0410521029997568,0.9658557127334985,0.07519639026625835,NA,0.8103714680621152,0.8514882360395988,-0.04111676797748354,NA,3.254927188846061,3.498504055989202,-0.2435768671431413,NA,0.3129173991261496,0.2638546472456518,0.0490627518804978,NA,NA,NA,NA,NA,NA,-9.060693596387864,4392,12982,0,1135,12823,1169599.3519172668,1176780.028371811,2110.739990234375,1025819.6352539062,0.014667911713794668,0.010267882017866548,-0.001476028227480719
2015-02-27,80.59448575113277,78.88629913330078,30739200,29.169683789348902,28.82413673400879,248059200,19.200000762939453,19.007999420166016,50646000,69.08142852783203,67.84428405761719,11516400,27.907499313354492,28.131500244140625,68328000,75.87933526935919,84.73624943223841,Sell,72.1482094126494,87.43560589789577,Sell,92.92023425219045,96.28986799829212,Sell,80.64818721533543,91.21908280044974,Sell,100.0,83.21714909325863,Sell,0.804178554498364,0.4054205940406797,0.39875796045768425,NA,0.9768317892215315,0.9680509280311052,0.008780861190426315,NA,0.7656536831024674,0.8343213254521725,-0.06866764234970513,NA,3.0838739182792523,3.4155780284472126,-0.3317041101679603,NA,0.3672411084145075,0.28453193947942296,0.08270916893508456,NA,NA,NA,NA,NA,NA,-9.060693596387864,4392,12982,0,1135,12823,1158397.0589103699,1163146.731956482,2104.5,1022787.0,-0.009577889204994472,-0.011585254751639518,-0.0029563045487578377
2015-03-02,78.91626885393197,79.66547393798828,21662500,29.00140949359353,28.96550750732422,192386800,19.042499542236328,19.283000946044922,42784000,67.71428680419922,68.60713958740234,10187100,28.350000381469727,28.750999450683594,50406000,88.94469533178963,86.40800189470822,Sell,76.01338331914033,82.63828256172384,Sell,100.0,97.17262956154782,Sell,93.37455858497728,93.01622607613584,Sell,100.0,91.56210479038377,Sell,0.8601657624271724,0.49636962771797827,0.3637961347091941,NA,0.9266621829734802,0.9597731790195803,-0.033110996046100016,Sell,0.743830427057727,0.8162231457732835,-0.07239271871555653,NA,2.9755685329658377,3.3275761293509376,-0.35200759638509993,NA,0.4550360753770235,0.3186327666589431,0.13640330871808043,NA,NA,Sell,NA,NA,NA,-9.060693596387864,4392,12982,0,1135,12823,1172464.149383545,1177543.5348701477,2117.389892578125,1029051.4877929688,0.012143582690383514,0.012377460657478245,0.006124919257840311
2015-03-03,79.52562416463645,79.51563262939453,18635000,28.936333378999297,29.026084899902344,151265200,19.197500228881836,19.230499267578125,38930000,68.34428405761719,67.81571197509766,7426300,28.8174991607666,28.93950080871582,50526000,86.43212608901455,89.00578795761544,Sell,75.46577836753262,78.41487431402268,Sell,95.25087085771074,97.49427694997021,Sell,80.17153217548797,90.83885559516014,Sell,100.0,98.0222085643032,Sell,0.8822747723704509,0.5735506566484728,0.3087241157219781,NA,0.8816276432073273,0.9441440718571297,-0.06251642864980234,NA,0.7140675663238127,0.7957920298833894,-0.08172446355957663,NA,2.7936704468188793,3.2207949928445263,-0.427124546025647,NA,0.5336728549727141,0.36164078432169733,0.17203207065101678,NA,NA,NA,NA,NA,NA,-12.790085657470627,5573,0,4892,2509,16082,1172770.8964118958,1175171.8802528381,2107.780029296875,1024381.0942382812,0.00026162593415945956,-0.0020140695839080403,-0.0045385421527393
2015-03-04,79.21595214188429,80.81425476074219,28126700,28.967743701337348,28.842086791992188,126665200,19.285499572753906,19.13599967956543,45182000,67.52999877929688,67.11000061035156,17453800,28.848499298095703,28.916500091552734,37964000,100.0,90.25123133803268,Sell,69.89828555889012,75.86111363295865,Sell,86.70274896006046,94.8348267419823,Sell,66.81679795358136,84.2022151858764,Sell,99.12694200922796,99.82538840184559,Sell,0.9931360211529494,0.6574677295493682,0.33566829160358125,NA,0.8216192214694189,0.9196391017795876,-0.09801988031016873,NA,0.6750731348951007,0.7716482508857316,-0.09657511599063096,NA,2.563024937728912,3.0892409818214035,-0.5262160440924917,NA,0.5873663104950992,0.40678588955637773,0.1805804209387215,NA,NA,NA,NA,NA,NA,-12.790085657470627,5573,0,4892,2509,16082,1177405.2982177734,1172748.9424877167,2098.530029296875,1019885.5942382812,0.003951668497280014,-0.002061773095353603,-0.00438850348301556
2015-03-05,81.14390732521717,81.1239242553711,27825700,28.851063780396395,28.364154815673828,226068400,19.280500411987305,19.39150047302246,53870000,67.42857360839844,66.80714416503906,11244800,28.981000900268555,29.071500778198242,35918000,100.0,90.25123133803268,Sell,53.162893628538754,69.33771005735024,NA,100.0,94.97477081399234,Sell,61.511505758893605,76.50451633765513,Sell,100.0,99.82538840184559,Sell,1.0933783151135827,0.7446498466622111,0.3487284684513716,NA,0.7271152664816221,0.8811343347199946,-0.15401906823837253,NA,0.6572106307193764,0.7487607268524606,-0.09155009613308429,NA,2.3289520168759026,2.9371831888323037,-0.6082311719564011,NA,0.6351049265998014,0.4524496969650625,0.18265522963473896,NA,NA,NA,NA,NA,NA,-12.790085657470627,5573,0,4892,2509,16082,1182113.8504142761,1172899.6507968903,2101.0400390625,1021105.458984375,0.0039990920744368275,0.00012850858671753507,0.0011960799848387271
2015-03-06,80.81425751623502,79.92520141601562,24488600,28.810674829269377,28.406787872314453,291368400,19.275999069213867,19.004499435424805,52540000,66.64286041259766,64.87428283691406,12888400,29.100000381469727,28.645000457763672,37592000,82.27480099637191,91.53032448343522,Sell,54.51329711232842,65.81072759728605,NA,55.182307945476595,87.42718555264956,Sell,27.652579273328932,65.90539474925383,NA,83.64332471887181,96.55405334561995,Sell,1.063830959206939,0.8084860691711567,0.2553448900357823,NA,0.6481884200382204,0.8345451517836397,-0.18635673174541934,NA,0.6048543337850845,0.7199794482389854,-0.11512511445390095,NA,1.9648324200394995,2.7427130350737428,-0.7778806150342432,NA,0.6312464956887638,0.48820905670980275,0.14303743897896104,NA,NA,NA,NA,NA,NA,-12.790085657470627,5573,0,4892,2509,16082,1161831.631729126,1154167.5365505219,2071.260009765625,1006632.3647460938,-0.017157584845184037,-0.01597077314639961,-0.014173946589881803
2015-03-09,79.59554793478445,79.35580444335938,18925100,28.711945526017516,28.527952194213867,354114000,18.920000076293945,18.92799949645996,46228000,64.98999786376953,63.66143035888672,18970700,28.54599952697754,28.704999923706055,23478000,73.8552778830707,88.51244099369143,Sell,58.35118102910267,62.27828713927852,NA,46.32302754664552,76.69179106197866,Sell,6.406418312987648,48.5117666948559,NA,85.94435881999676,93.74292510961929,Sell,0.9831359109290787,0.8434160375227412,0.1397198734063375,NA,0.588629914514275,0.7853621043297668,-0.1967321898154918,NA,0.5508389569101944,0.6861513499732272,-0.1353123930630329,NA,1.5604105163502169,2.5062525313290376,-0.9458420149788207,NA,0.625816098432626,0.5157304650543674,0.11008563337825861,NA,NA,NA,NA,NA,NA,-12.790085657470627,5573,0,4892,2509,16082,1156206.0092430115,1148226.6767635345,2079.429931640625,1010602.9467773438,-0.004842029027684491,-0.005147311459428927,0.0039444211911976446
2015-03-10,78.41680167726649,77.46781158447266,23067100,28.36415264779426,27.93782615661621,275426400,18.872499465942383,18.475500106811523,62420000,63.01571273803711,62.15142822265625,17947300,28.423999786376953,27.99250030517578,40080000,45.93802458439378,80.41362069276728,Sell,36.069286314602266,54.39898872869245,NA,0.0,57.64161689043651,NA,0.0,32.47746025975831,NA,58.619350279902946,85.46679516559989,Sell,0.75810034976395,0.826352899970983,-0.06825255020703302,Sell,0.48818365317559653,0.7259264140989328,-0.23774276092333624,NA,0.46614503275523234,0.6421500865296284,-0.17600505377439601,NA,1.1053172816083219,2.2260654813848944,-1.1207481997765725,NA,0.5575921298912689,0.5241027980217478,0.03348933186952119,NA,Sell,NA,NA,NA,NA,-12.790085657470627,5573,0,4892,2509,16082,1128223.5838012695,1121389.2928562164,2044.1600341796875,993461.7766113281,-0.02420193738662757,-0.023372897051097685,-0.01696133008584244
2015-03-11,77.71754492191984,77.48778533935547,20215700,27.991679959906982,27.42848014831543,275756000,18.530500411987305,18.318500518798828,49902000,62.2400016784668,62.88428497314453,16363200,27.989999771118164,27.784500122070312,40524000,39.534925026991296,68.32060569816554,NA,2.003796553064261,40.820090927527275,NA,0.0,40.301067098424426,NA,10.694174465441575,21.252935562130354,Buy,44.561696114235474,74.5537459866014,NA,0.5747444649128255,0.7760312129593516,-0.20128674804652613,NA,0.3632915029953665,0.6533994318782196,-0.2901079288828531,NA,0.38195301640768164,0.5901106725052391,-0.20815765609755743,NA,0.7946280517884219,1.9397779954656,-1.1451499436771782,NA,0.48119336922064093,0.5155209122615264,-0.03432754304088548,Sell,NA,NA,NA,NA,NA,-1.3662631775077898,0,3868,10735,4249,19950,1124238.5685691833,1116758.8891677856,2040.239990234375,991556.6352539062,-0.00353211481243787,-0.004129167023377733,-0.0019176795748703235
2015-03-12,78.01722186524063,78.84634399414062,16093300,27.44417882097841,27.92435646057129,193450800,18.44099998474121,18.711999893188477,56200000,63.34714126586914,64.04571533203125,14654500,27.923999786376953,28.058500289916992,35602000,59.35831425094005,60.192268548353546,NA,20.538704313031523,34.295253064425836,NA,36.67282303607964,27.635631705640357,NA,27.642287284378625,14.479091867227357,Buy,56.36441315055437,65.82662861671227,NA,0.5329148242868342,0.7274079352248481,-0.1944931109380139,NA,0.30085853841308463,0.5828912531851926,-0.282032714772108,NA,0.34302813299373014,0.5406941646029373,-0.19766603160920715,NA,0.634804688942836,1.6787833341610474,-1.0439786452182114,NA,0.43771066847534357,0.49995886350428986,-0.062248195028946296,NA,NA,NA,NA,NA,NA,-1.3662631775077898,0,3868,10735,4249,19950,1140782.0548725128,1136023.5797977448,2065.949951171875,1004051.6762695312,0.014715280871731906,0.017250537082642126,0.012601439566208406
